node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
749,750,0.038288221721082,93.4771186440678,17.0838983050847,93.6094017094017,17.0589743589744,9.81531068442932,9.7870092953951,2016.02794735801,2016.05624874704
891,422,0.453733511882749,39.7,-3.6,39.7,-3.6,10.2260629541973,9.77278987999996,2015.61719508824,2016.07046816244
556,557,0.0270449768388161,-44.0461956521739,-17.3576086956522,-44.0508196721311,-17.3273224043716,9.78972337047104,9.76590791925841,2016.05353467197,2016.07735012318
553,82,0.429913043439411,-15.5,-6.56666666666667,-34.9,-8.1,10.1781127634395,9.74819972000007,2015.665145279,2016.09505832244
555,739,0.120834678346505,-44.0326203208556,-17.4465240641711,-43.2,-22.9,10.0158197258059,9.73780757505657,2015.82743831663,2016.10545046738
531,63,0.692139137579884,-5.8,-5.8,-5.8,-5.8,10.3914285834459,9.7154128299999,2015.45182945899,2016.12784521244
539,73,0.718449158964704,-50.1428571428571,-12.8,-64,-34.6,10.1311898588239,9.70448386999994,2015.71206818361,2016.13877417244
520,521,0.428689369003367,-48.88,-1.44,-72.3,18.9,10.082734674619,9.65504340808562,2015.76052336782,2016.18821463435
552,85,0.971702523033848,-13.075,-6.375,-5.8,-5.8,10.5186054304149,9.6334456200001,2015.32465261202,2016.20981242244
748,866,0.325355973564672,93.5208333333333,17.1516666666667,96.1,21.15,10.2326845832731,9.62314895007054,2015.61057345916,2016.22010909237
534,62,0.309133861600397,-5.8,-5.8,-5.8,-5.8,9.93111117008443,9.62251665999985,2015.91214687235,2016.22074138244
557,558,0.1548650376472,-44.0508196721311,-17.3273224043716,-44.0554945054945,-17.2967032967033,9.76590791925841,9.60744695242048,2016.07735012318,2016.23581109002
470,471,0.648437657678114,44.4263157894737,-3.15526315789474,46.2277777777778,-3.74166666666667,10.6918477361211,9.60724406709191,2015.15141030632,2016.23601397534
743,278,7.62384350045371,-30.95,7.1,-3.7,40.4,16.3684687812545,9.60339096999996,2009.47478926118,2016.23986707244
750,865,0.528947892156394,93.6094017094017,17.0589743589744,91,27.95,9.7870092953951,9.60002047718796,2016.05624874704,2016.24323756525
739,740,0.265688065334739,-43.2,-22.9,-43.2,-22.9,9.73780757505657,9.59876497760589,2016.10545046738,2016.24449306483
926,927,0.375758023441154,41,3.9,41,3.9,9.9734799168889,9.59772189344775,2015.86977812555,2016.24553614899
519,58,0.980844735899318,-47.9363636363636,-2.48181818181818,-38.5,-12.9,10.5733067458993,9.59246200999994,2015.26995129654,2016.25079603244
545,546,0.300718897869375,-49.075,-11.6125,-50.6666666666667,-14.65,9.88221919946584,9.5801932566142,2015.96103884297,2016.26306478582
521,522,0.0931468197462522,-72.3,18.9,-72.3,18.9,9.65504340808562,9.54878709785855,2016.18821463435,2016.29447094458
750,751,0.597680027487135,93.6094017094017,17.0589743589744,93.6547826086957,16.8695652173913,9.7870092953951,9.53983196164253,2016.05624874704,2016.30342608079
927,928,0.0203734213769149,41,3.9,41,3.9,9.59772189344775,9.53816487835989,2016.24553614899,2016.30509316408
558,267,0.281244617088511,-44.0554945054945,-17.2967032967033,-38.5,-12.9,9.60744695242048,9.51869152000003,2016.23581109002,2016.32456652244
556,269,0.482280311574673,-44.0461956521739,-17.3576086956522,-43.2,-22.9,9.78972337047104,9.49956583999989,2016.05353467197,2016.34369220244
926,463,0.482110806888988,41,3.9,41,3.9,9.9734799168889,9.49136910999991,2015.86977812555,2016.35188893244
539,540,0.936914864657869,-50.1428571428571,-12.8,-47.8333333333333,-9.16666666666667,10.1311898588239,9.48601816430678,2015.71206818361,2016.35723987813
507,47,3.54456794390454,20.4222222222222,-5.1,17.8,-12.3,13.0277403339044,9.48317238999986,2012.81551770853,2016.36008565244
520,523,0.606162237656005,-48.88,-1.44,-38.8428571428571,-10.1571428571429,10.082734674619,9.47531669272145,2015.76052336782,2016.36794134972
522,48,0.0951176383394365,-72.3,18.9,-72.3,18.9,9.54878709785855,9.46677894999993,2016.29447094458,2016.37647909244
928,460,0.148820892071036,41,3.9,41,3.9,9.53816487835989,9.4285275799998,2016.30509316408,2016.41473046244
927,462,0.171926553447728,41,3.9,41,3.9,9.59772189344775,9.42579534000002,2016.24553614899,2016.41746270244
928,461,0.151553132070813,41,3.9,41,3.9,9.53816487835989,9.42579534000002,2016.30509316408,2016.41746270244
470,506,1.2708380763349,44.4263157894737,-3.15526315789474,12,7.4,10.6918477361211,9.42100965978623,2015.15141030632,2016.42224838265
545,551,0.491961424543545,-49.075,-11.6125,-44.3,-2.5,9.88221919946584,9.39025777492229,2015.96103884297,2016.45300026751
551,80,0.021839484922495,-44.3,-2.5,-44.3,-2.5,9.39025777492229,9.36841828999979,2016.45300026751,2016.47483975244
551,81,0.021839484922495,-44.3,-2.5,-44.3,-2.5,9.39025777492229,9.36841828999979,2016.45300026751,2016.47483975244
540,541,0.0501121324851486,-47.8333333333333,-9.16666666666667,-47.5,-13,9.48601816430678,9.36090033723448,2016.35723987813,2016.4823577052
521,50,0.30028631808573,-72.3,18.9,-72.3,18.9,9.65504340808562,9.35475708999989,2016.18821463435,2016.48850095244
903,436,1.54518889670127,96.1,21.15,78,20,10.8716868421095,9.3492926099998,2014.97157120033,2016.49396543244
740,271,0.359239342124512,-43.2,-22.9,-43.2,-22.9,9.59876497760589,9.27005764000013,2016.24449306483,2016.57320040244
534,61,0.675254081600476,-5.8,-5.8,-5.8,-5.8,9.93111117008443,9.25639643999978,2015.91214687235,2016.58686160244
929,464,2.89083779741025,57.6,-20.2,57.6,-20.2,12.1171795874101,9.2263417899999,2013.72607845503,2016.61691625244
523,524,0.0766442204780144,-38.8428571428571,-10.1571428571429,-40.38,-11.38,9.47531669272145,9.22100055417988,2016.36794134972,2016.62225748826
751,752,0.322873106031889,93.6547826086957,16.8695652173913,93.9318584070796,16.8141592920354,9.53983196164253,9.21695885561065,2016.30342608079,2016.62629918683
546,79,0.366087471596581,-50.6666666666667,-14.65,-48.5,-1.5,9.5801932566142,9.21541282999988,2016.26306478582,2016.62784521244
893,900,1.27064157512363,94.6,3.70909090909091,101.95,4.6,10.4776668626468,9.20702528752314,2015.36559117979,2016.63623275491
865,394,0.417741426973398,91,27.95,78,20,9.60002047718796,9.19082266999988,2016.24323756525,2016.65243537244
866,397,0.721970419708397,96.1,21.15,78,20,9.62314895007054,9.18535819,2016.22010909237,2016.65789985244
553,554,0.998610948574022,-15.5,-6.56666666666667,-5.8,-5.8,10.1781127634395,9.17950181486546,2015.665145279,2016.66375622757
554,83,0.0132693148655942,-5.8,-5.8,-5.8,-5.8,9.17950181486546,9.16623249999987,2016.66375622757,2016.67702554244
554,84,0.0132693148655942,-5.8,-5.8,-5.8,-5.8,9.17950181486546,9.16623249999987,2016.66375622757,2016.67702554244
541,542,0.264188062684882,-47.5,-13,-47.3333333333333,-13.9333333333333,9.36090033723448,9.13714476433167,2016.4823577052,2016.70611327811
903,437,1.75830364670116,96.1,21.15,114.2,22.3,10.8716868421095,9.13617785999991,2014.97157120033,2016.70708018244
558,559,0.668858066404715,-44.0554945054945,-17.2967032967033,-44.0861878453039,-17.3209944751381,9.60744695242048,9.13107807068383,2016.23581109002,2016.71217997175
749,396,1.05328355085089,93.4771186440678,17.0838983050847,78,20,9.81531068442932,9.12251665999986,2016.02794735801,2016.72074138244
866,398,0.801205399708426,96.1,21.15,114.2,22.3,9.62314895007054,9.10612320999997,2016.22010909237,2016.73713483244
907,438,2.45613059853112,78,20,78,20,11.4922591319187,9.10065872999985,2014.35099891052,2016.74259931244
891,892,1.07460352108572,39.7,-3.6,39.7,-3.6,10.2260629541973,9.08554768339104,2015.61719508824,2016.75771035905
751,864,0.457009769368799,93.6547826086957,16.8695652173913,78,20,9.53983196164253,9.08282219227373,2016.30342608079,2016.76043585016
535,66,1.34689199672955,-38.5,-12.9,-38.5,-12.9,10.275576403729,9.06787184999989,2015.56768163871,2016.77538619244
752,753,0.153582849104552,93.9318584070796,16.8141592920354,96.9201834862385,15.8935779816514,9.21695885561065,9.06098614177967,2016.62629918683,2016.78227190066
535,65,1.35508872672949,-38.5,-12.9,-38.5,-12.9,10.275576403729,9.05967511999996,2015.56768163871,2016.78358292244
864,392,0.0368082722737437,78,20,78,20,9.08282219227373,9.04601391999999,2016.76043585016,2016.79724412244
864,393,0.0368082722737437,78,20,78,20,9.08282219227373,9.04601391999999,2016.76043585016,2016.79724412244
506,38,0.380460219786153,12,7.4,12,7.4,9.42100965978623,9.04054944000007,2016.42224838265,2016.80270860244
523,528,0.468528514594311,-38.8428571428571,-10.1571428571429,-35,-7.1,9.47531669272145,9.00904202483867,2016.36794134972,2016.8342160176
528,56,0.0149406748386145,-35,-7.1,-35,-7.1,9.00904202483867,8.99410135000006,2016.8342160176,2016.84915669244
528,57,0.0149406748386145,-35,-7.1,-35,-7.1,9.00904202483867,8.99410135000006,2016.8342160176,2016.84915669244
542,543,0.118351431629282,-47.3333333333333,-13.9333333333333,-47,-15.8,9.13714476433167,8.96722667073736,2016.70611327811,2016.8760313717
870,871,1.71211057696009,39.8916666666667,-2.9,39.93,-2.76,10.6836839668039,8.94005269089061,2015.15957407563,2016.90320535155
524,526,0.465476305304016,-40.38,-11.38,-38.5,-3.7,9.22100055417988,8.93545001365096,2016.62225748826,2016.90780802879
557,268,1.05906047473594,-44.0508196721311,-17.3273224043716,-43.2,-22.9,9.76590791925841,8.89574069999981,2016.07735012318,2016.94751734244
753,754,0.192499190452928,96.9201834862385,15.8935779816514,97.7962962962963,15.8212962962963,9.06098614177967,8.87087681605317,2016.78227190066,2016.97238122638
559,560,0.201647682879527,-44.0861878453039,-17.3209944751381,-44.0911111111111,-17.29,9.13107807068383,8.81155782912045,2016.71217997175,2017.03170021332
543,67,0.280763797507516,-47,-15.8,-47,-15.8,8.96722667073736,8.77260273999995,2016.8760313717,2017.07065530244
543,68,0.28076379750752,-47,-15.8,-47,-15.8,8.96722667073736,8.77260273999994,2016.8760313717,2017.07065530244
561,562,0.00390998083106098,-44.1011235955056,-17.2269662921348,-44.0514285714286,-17.2514285714286,8.69262294986554,8.75923931560525,2017.15063509257,2017.08401872683
871,872,0.025941255859431,39.93,-2.76,39.9421052631579,-2.69473684210526,8.94005269089061,8.75366285025564,2016.90320535155,2017.08959519218
754,755,0.00849742560012956,97.7962962962963,15.8212962962963,99.5981132075472,15.672641509434,8.87087681605317,8.74425730337011,2016.97238122638,2017.09900073907
752,861,0.479372116913135,93.9318584070796,16.8141592920354,12.5,41.9,9.21695885561065,8.73758673869751,2016.62629918683,2017.10567130374
541,70,0.723577261821847,-47.5,-13,-48,-10.2,9.36090033723448,8.71232876999978,2016.4823577052,2017.13092927244
542,69,0.459389199136965,-47.3333333333333,-13.9333333333333,-48,-10.2,9.13714476433167,8.71232876999978,2016.70611327811,2017.13092927244
755,856,0.0247952892728716,99.5981132075472,15.672641509434,69.8,28.78,8.74425730337011,8.69688797431934,2017.09900073907,2017.14637006812
560,561,0.079185199310869,-44.0911111111111,-17.29,-44.1011235955056,-17.2269662921348,8.81155782912045,8.69262294986554,2017.03170021332,2017.15063509257
526,527,0.279693018249493,-38.5,-3.7,-38.5,-3.7,8.93545001365096,8.65575699540146,2016.90780802879,2017.18750104704
516,273,3.37675580451361,-43.1765486725664,-15.8048672566372,-56.1,-15.6,11.9738821558979,8.63835615999973,2013.86937588654,2017.20490188244
900,901,0.578744121936438,101.95,4.6,101.7,3.1,9.20702528752314,8.6282811655867,2016.63623275491,2017.21497687685
739,270,1.27854668745954,-43.2,-22.9,-43.2,-22.9,9.73780757505657,8.61643835999985,2016.10545046738,2017.22681968244
856,857,0.226626596936004,69.8,28.78,75.5,29.9666666666667,8.69688797431934,8.61095750424416,2017.14637006812,2017.23230053819
892,420,0.56287877079707,39.7,-3.6,39.7,-3.6,9.08554768339104,8.58904109999992,2016.75771035905,2017.25421694244
754,860,0.310832366883503,97.7962962962963,15.8212962962963,2.3,23.7,8.87087681605317,8.55727446304752,2016.97238122638,2017.28598357939
530,64,2.0955923048881,-11.25,-5.45,-38.5,-3.7,10.594333368091,8.55342466000002,2015.24892467435,2017.28983338244
755,756,0.321271725228913,99.5981132075472,15.672641509434,101.073267326733,15.0237623762376,8.74425730337011,8.54110766522412,2017.09900073907,2017.30215037721
471,472,1.507210737344,46.2277777777778,-3.74166666666667,47.4857142857143,-5.16857142857143,9.60724406709191,8.53619934109901,2016.23601397534,2017.30705870134
527,53,0.121510425401747,-38.5,-3.7,-38.5,-3.7,8.65575699540146,8.53424656999972,2017.18750104704,2017.30901147244
562,677,0.127378112214711,-44.0514285714286,-17.2514285714286,-46.2883333333333,-16.865,8.75923931560525,8.51954539600926,2017.08401872683,2017.32371264643
865,395,1.0934956069733,91,27.95,104,35.9,9.60002047718796,8.51506848999998,2016.24323756525,2017.32818955244
856,859,0.197582288823725,69.8,28.78,61.25,27,8.69688797431934,8.51223520659282,2017.14637006812,2017.33102283584
526,55,0.442299333651045,-38.5,-3.7,-38.5,-3.7,8.93545001365096,8.49315067999991,2016.90780802879,2017.35010736244
900,902,0.715611488964489,101.95,4.6,102.2,6.1,9.20702528752314,8.49141379855865,2016.63623275491,2017.35184424388
872,873,0.130942807939732,39.9421052631579,-2.69473684210526,39.9555555555556,-2.62222222222222,8.75366285025564,8.48104942487855,2017.08959519218,2017.36220861756
546,547,1.10704676839421,-50.6666666666667,-14.65,-51.1,-17.28,9.5801932566142,8.47445353320225,2016.26306478582,2017.36880450923
527,54,0.181784395401666,-38.5,-3.7,-38.5,-3.7,8.65575699540146,8.4739725999998,2017.18750104704,2017.36928544244
861,862,0.267069796650718,12.5,41.9,12.5,41.9,8.73758673869751,8.47051694204679,2017.10567130374,2017.37274110039
753,387,0.633239016506126,96.9201834862385,15.8935779816514,2.3,23.7,9.06098614177967,8.43013698999997,2016.78227190066,2017.41312105244
901,433,0.200883905586748,101.7,3.1,101.7,3.1,8.6282811655867,8.42739725999995,2017.21497687685,2017.41586078244
857,858,0.184396500357812,75.5,29.9666666666667,112.1,33.1,8.61095750424416,8.42656100388635,2017.23230053819,2017.41669703855
901,432,0.23376061558673,101.7,3.1,101.7,3.1,8.6282811655867,8.39452054999997,2017.21497687685,2017.44873749244
677,260,0.324436545447695,-46.2883333333333,-16.865,-38.5,-12.9,8.51954539600926,8.39452054999997,2017.32371264643,2017.44873749244
857,382,0.227395864244123,75.5,29.9666666666667,2.3,23.7,8.61095750424416,8.38356164000004,2017.23230053819,2017.45969640244
862,863,0.0408365240638116,12.5,41.9,12.5,41.9,8.47051694204679,8.37775901829817,2017.37274110039,2017.46549902414
860,386,0.195660889169915,2.3,23.7,2.3,23.7,8.55727446304752,8.36438355999975,2017.28598357939,2017.47887448244
756,379,0.215080265224152,101.073267326733,15.0237623762376,2.3,23.7,8.54110766522412,8.32602739999997,2017.30215037721,2017.51723064244
878,879,0.0137119028715578,39.7923076923077,-3.33846153846154,39.8,-3.28333333333333,8.18530891581451,8.32222004567043,2017.65794912662,2017.52103799677
859,384,0.322193592356365,61.25,27,2.3,23.7,8.51223520659282,8.31780822000007,2017.33102283584,2017.52544982244
524,525,1.09103728075812,-40.38,-11.38,-43.2,-22.9,9.22100055417988,8.30988903819685,2016.62225748826,2017.53336900424
892,421,0.856029460797236,39.7,-3.6,39.7,-3.6,9.08554768339104,8.29589040999975,2016.75771035905,2017.54736763244
902,434,0.201002838558686,102.2,6.1,102.2,6.1,8.49141379855865,8.29041095999996,2017.35184424388,2017.55284708244
863,391,0.172146167983009,12.5,41.9,12.5,41.9,8.37775901829817,8.25753424999997,2017.46549902414,2017.58572379244
862,389,0.232160782046826,12.5,41.9,12.5,41.9,8.47051694204679,8.23835615999997,2017.37274110039,2017.60490188244
879,880,0.164277587881223,39.8,-3.28333333333333,39.85,-2.925,8.32222004567043,8.20506700343179,2017.52103799677,2017.638191039
859,383,0.440001812356622,61.25,27,120.2,30.3,8.51223520659282,8.19999999999982,2017.33102283584,2017.64325804244
561,736,0.556877893431725,-44.1011235955056,-17.2269662921348,-47,-15.8,8.69262294986554,8.18897416485464,2017.15063509257,2017.65428387758
873,878,0.0233702617154368,39.9555555555556,-2.62222222222222,39.7923076923077,-3.33846153846154,8.48104942487855,8.18530891581451,2017.36220861756,2017.65794912662
562,563,0.401721874280595,-44.0514285714286,-17.2514285714286,-42.884347826087,-17.4530434782609,8.75923931560525,8.18195899528624,2017.08401872683,2017.66129904715
858,381,0.245739083886273,112.1,33.1,104,35.9,8.42656100388635,8.18082192000008,2017.41669703855,2017.66243612244
858,380,0.251218533886439,112.1,33.1,120.2,30.3,8.42656100388635,8.17534246999991,2017.41669703855,2017.66791557244
902,435,0.329769958558854,102.2,6.1,102.2,6.1,8.49141379855865,8.16164383999979,2017.35184424388,2017.68161420244
861,388,0.581422358697777,12.5,41.9,12.5,41.9,8.73758673869751,8.15616437999973,2017.10567130374,2017.68709366244
471,1,1.89820459844295,46.2277777777778,-3.74166666666667,2.2,46.2,9.60724406709191,8.14520548000006,2016.23601397534,2017.69805256244
547,548,0.349856233589414,-51.1,-17.28,-57.25,-19.5,8.47445353320225,8.12459729961283,2017.36880450923,2017.71866074282
880,881,0.133741913374122,39.85,-2.925,39.7,-3.86666666666667,8.20506700343179,8.1081387481401,2017.638191039,2017.7351192943
863,390,0.325570827982974,12.5,41.9,12.5,41.9,8.37775901829817,8.10410959000001,2017.46549902414,2017.73914845244
560,738,0.845719953491246,-44.0911111111111,-17.29,-43.2,-22.9,8.81155782912045,8.08371043431306,2017.03170021332,2017.75954760812
905,908,7.34610053760987,66.4545454545455,22.6409090909091,64.6315789473684,23.0578947368421,15.1213445850901,8.06218558340189,2010.72191345735,2017.78107245903
756,757,0.488366796531421,101.073267326733,15.0237623762376,102.061,14.937,8.54110766522412,8.0527408686927,2017.30215037721,2017.79051717374
547,549,0.314539623267407,-51.1,-17.28,-47,-15.8,8.47445353320225,8.05008120359016,2017.36880450923,2017.79317683885
873,874,0.0732449726868509,39.9555555555556,-2.62222222222222,40.38,-0.76,8.48104942487855,8.02956499304975,2017.36220861756,2017.81369304939
677,678,0.55740918167062,-46.2883333333333,-16.865,-46.4203389830508,-16.9322033898305,8.51954539600926,8.02571750328224,2017.32371264643,2017.81754053915
887,888,0.30535031922911,39.7,-4,39.7,-4,7.9865140666391,8.02221955817532,2017.8567439758,2017.82103848426
881,882,0.369505894247697,39.7,-3.86666666666667,39.7,-4,8.1081387481401,8.00414737154357,2017.7351192943,2017.83911067089
879,887,0.286394627226359,39.8,-3.28333333333333,39.7,-4,8.32222004567043,7.9865140666391,2017.52103799677,2017.8567439758
874,875,0.130512754905942,40.38,-0.76,40.55,-0.0499999999999998,8.02956499304975,7.98643968942313,2017.81369304939,2017.85681835301
563,564,0.142516751757032,-42.884347826087,-17.4530434782609,-38.57,-14.2533333333333,8.18195899528624,7.97156491821994,2017.66129904715,2017.87169312422
860,385,0.609359519169907,2.3,23.7,2.3,23.7,8.55727446304752,7.95068492999976,2017.28598357939,2017.89257311244
757,758,0.034488691678737,102.061,14.937,101.909782608696,15.1141304347826,8.0527408686927,7.93348771556101,2017.79051717374,2017.90977032688
880,883,0.27973893936402,39.85,-2.925,39.94,-2.36,8.20506700343179,7.93239139047711,2017.638191039,2017.91086665196
